Title,Link,Image_URL,Basic_Title,Description,Basic_Description,Price
I will make 2d frame by frame cartoon and anime animations,https://www.fiverr.com/bumato0128/do-quality-cartoon-animations-8244?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=12&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=b0fb3983-d9cf-4ad5-90f9-a6bac6935cb1,"https://fiverr-res.cloudinary.com/videos/so_10.874892,t_main1,q_auto,f_auto/njiaavbqmtcucisxryl1/do-quality-cartoon-animations-8244.png",6 seconds of animation,"Welcome Everyone!

Do you need some 2D ANIMATION as a project?

do you have an interesting idea to bring to life?

let's animate your imagination!

My name is BUMA

2D character designer/ animator.

from the Philippines.

I'm a professional 2D animator with over 10+ years in experience from animation studios.

I can create animations or gifs with Toon boom harmony

If you need a unique animation in any style, please contact me.

I can help you create your 2d animations / cartoons

for commercial and personal use.

we can collaborate to create 2d animation came from your ideas and thru my drawing skills.

I can provide simple but effective designs for your animation videos.

**Please read the following recommendations:**

1. Please be very specific in the characteristics and style of the character.
2. Please send all the visual material that you consider necessary in order to better understand your ideas.
3. After the order started, I will start sketch your artwork and send frequently the working progression to you.

If you have more question, please feel free to contact me anytime!

Thank you. ORDER NOW!","Single character with color simple animation
frame by frame animation 24fps
without background",120.0
I will do 3d animation video and 3d character animation in blender,https://www.fiverr.com/akibportfolio/do-product-animation-and-character-animation-in-blender?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=13&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=8e84b312-fabb-451e-b1f2-efeaa0148e3a,"https://fiverr-res.cloudinary.com/videos/so_30.34115,t_main1,q_auto,f_auto/epzhrsbzknpsysec7oez/do-product-animation-and-character-animation-in-blender.png",,"Please get in touch before you place your order to make sure you get the best result.

Welcome to Animaster Studio, your **one-stop shop** for professional **3D animation and 3D character animation.**

If you are looking for professional **3D animation or 3D character animation**.

**Youre in the right GIG!**

I create high-quality **3D animation videos** for any industry, including **3D game animation**, film production, commercials, and a**nimated music videos.**

**What You Will Get in This Gig:**

* 3D Animation
* 3D Character Animation (walk, run, jump, dance, acting, fight)
* 3D Animation Video
* 3D Cartoon Animation Video
* Realistic 3D Character Animation
* 3D Christmas Animation
* Anime style 3D Animation
* 3D Animated Music Video
* 3D Animation for Commercial Ads
* 3D Animation for Games, Films
* 3D Kids Animation

**Our Other Services (Gig):**

* 3D Product Animation
* Medical Animation

**Why Does Animaster Studio Hit Different?**

* Over 7+ years expertise in blender and industry-standard animation workflows
* Free project consultation or Zoom call before delivery
* Fast, reliable communication and on-time delivery

Message me first so we can plan your project and get the best results! :)",**Early Bird (3D Animation)** I will create a basic 3D character animation + 3D Modeling [Contact me before placing order],160.0
I will make 2d frame by frame animation and 2d animated gifs,https://www.fiverr.com/areebtariq111/make-2d-frame-by-frame-animation-and-2d-animated-gifs?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=14&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=639ac531-aaad-4748-a44c-2726ebdd9f41,"https://fiverr-res.cloudinary.com/videos/so_15.48799,t_main1,q_auto,f_auto/hfdpvj4seomdsnfsvffy/make-2d-frame-by-frame-animation-and-2d-animated-gifs.png",,"Hello , I'm Areeb. I've been an visual artist, animator and character designer for 4 years. I love doing original and %100 frame by frame animation. I can help you with kids or adult cartoons(like adult swim) , music videos , game animations , your life stories or anything related with animation.",**Basic 2d Animation Video** 10 second animated video frame by frame without color or rendering,250.0
I will create professional 2d character animation,https://www.fiverr.com/sara_derbala/animate-any-2d-cartoon-character-animation-for-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=15&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=00fba4dd-3f29-4585-9590-e526d9e78759,"https://fiverr-res.cloudinary.com/videos/so_17.130666,t_main1,q_auto,f_auto/lcfqvlvmvjy1envuayzw/animate-any-2d-cartoon-character-animation-for-you.png","Quick Motion
15 seconds","Please get in touch with me before ordering so we can avoid cancellation.

If the animation is difficult, the price can vary slightly.

What I want from you:

* The duration of the video.
* How many characters and backgrounds are in the video.
* Please provide me with your (detailed scenario or storyboard or a clear description of what you would like).
* Give me the voice-over if required.

The process is as follows:

* We design characters and backgrounds and send them to you for review.
* Begin character rigging.
* We create the animation and send you the first 30 sec to review.
* We complete the full animation of the video.
* We add music and sound effects if required.
* We deliver the video for review.
* We edit the video and finalize the order.

notes:

* Additional characters and backgrounds for an extra charge.
* We don't offer voice-over, but we offer sound effects and music design for an extra charge.
* For long projects, recurring characters and backgrounds will not be counted in the next episode.
* Our work of art is either purchased with a license or custom-made.
* The delivery time can change slightly from what is in the packages in case of overbooking.",A single background and a single character with advanced animations and motion graphics,200.0
"I will do 2d anime cartoon animation, film, movie, music video, ads",https://www.fiverr.com/animo_studio/make-cartoon-and-anime-animation?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=16&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=407f9dd6-7c03-4cfb-a2b7-7fa83ef152dd,"https://fiverr-res.cloudinary.com/videos/t_main1,q_auto,f_auto/tldyleqcozzlwlxnf0f6/make-cartoon-and-anime-animation.png",,"Hello

**'Please discuss your project with me first before you order'**

this gig is about making 2D frame by frame animation like cartoon or anime

from the amateur quality or high quality for commercial use

(please read and check the package of this gigs)

because we need to know and talk about all the detail before we ready to make the animation.

The detail is like like (1. Idea and reference for the animation, (2.script (story) for your animation if you have a story, (3. Character and background design to use in animation project, (4. Story board for the story of the animation and we use angle of the animation, (5. and sound if we need to put sound in the animation

all above is all we need to make animation

if you don't have that we need to make that first

you can go to my other gigs to make all those things

Custom your own animation !

sorry for now we don't do Voice over

thank you very much","**basic simple quality** One single cut basic 2D animation no background
up to 15 seconds 1080p",75.0
I will make animation for 3d game character,https://www.fiverr.com/inpyohong/make-animation-for-game-character?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=17&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=c63fa1f3-cde2-4207-8112-433d10add127,"https://fiverr-res.cloudinary.com/videos/t_main1,q_auto,f_auto/bii3wyoohgahurdsujct/make-animation-for-game-character.png",,"**! *If you have any questions before placing an order, please contact me first.***

**! I do not use Discord and if anyone is approaching you pretending to be me, please report them to Discord immediately.**

**Services:**Unreal Engine or Unity for Games.

3D Character game animation and rigging in 3ds Max. Not Video!

**Using Software:** 3ds Max 2024, Blender (.fbx )

**! Requirements before you start**

1. 3D character (.obj, .fbx )

2. Reference image or video.

3. List of animations (idle, walk, run, jump...)

\*\*You can get better results if you attach a character concept description or reference image\*\*

**! Work process**

1. After I create the animation requested by the buyer, I show it to the buyer as a video first to get feedback.

2. After collecting the feedback, I adjust the animation and show it again.

3. Once the buyer's feedback is complete, I deliver the file.

\*\* Please keep in mind that if the feedback takes a lot of time, extras may occur. The most detailed explanation and reference video will be helpful.\*\*

**!** *If you have any questions before placing an order, please contact me first.*","**BASIC
ANIMATION** One animation per character
[Humanoid]",100.0
I will create custom 2d explainer video animation,https://www.fiverr.com/saad_k_han/create-engaging-2d-animated-explainer-video-or-custom-2d-animation?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=18&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&seller_online=true&imp_id=a042c3cd-df4e-4848-b1cc-4ffaebc1d4f6,"https://fiverr-res.cloudinary.com/videos/so_50.95017,t_main1,q_auto,f_auto/ksk3pmczjoffmjfpxkgq/create-engaging-2d-animated-explainer-video-or-custom-2d-animation.png",,"**HI, I'm Saad Khan**, I've 7 years of vast experience in animation and motion. And completed over 1k+ projects, with hundreds of satisfied clients. You can check my portfolio on my profile.

Book your free consultation today and explore how we can help you achieve your goals. I'm happy to provide personalized advice at no cost. Feel free to reach out anytime.

I work alongside a skilled team, and together we bring a wide range of animation expertise to your project. **Our specialties include:**

* **2D/3D Animated Explainer Video**
* Character Animation (Anime, Game & Cartoon Character, etc.)
* SaaS Explainer
* Demo Video
* Video Editing & Motion Graphics
* Promotional, Commercial & Advertisement Video
* Educational & Training Videos
* Storyboard Design
* Custom Logo Animation
* Whiteboard Animation
* Animated Music Video

**My Process: Simple and Efficient:**

* **Initial consultation & brief collection**
* Scriptwriting
* Storyboarding and visual planning
* Animation production
* Voiceover, audio mixing & delivery

**Note:**

* *Need a video longer than 90 seconds? No problem, just send me a message.*
* *Please do contact me before purchasing a gig.*

*Let's bring your ideas to life.* ***Message*** ***Saad Khan and the team to get started***",**STARTER VIDEO PACKAGE** ✔30-Sec Animation ✔Scriptwriting ✔Voice Over ✔Sound Effects ✔2 Free Revisions,40.0
I will create you a fully customized roblox animation video,https://www.fiverr.com/cyananimation/create-you-a-fully-customized-roblox-animation-video?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=19&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=089162a1-dd6e-4452-8c4d-8230cf646c6d,"https://fiverr-res.cloudinary.com/videos/so_39.936066,t_main1,q_auto,f_auto/iqmcqyeliyb8xuk6rkz6/create-you-a-fully-customized-roblox-animation-video.png",Basic Roblox Animation,"Looking to take your ***Roblox Game*** or ***YT*** ***Channel*** to the next level?

I'm here to offer you a ***Fully Customized*** ***Roblox Animation videos.***

**Why choose me?**

* I have years of experience and a creative style of editing
* I offer fast delivery and unlimited revisions
* I have friendly and professional communication
* I have achieved over 65 million views on my videos across various channels including those having millions of subscribers.
* I have won the third position in the Alan Walker and Republic of Gamers For Those Who Dare - Gameplay Animation Challenge

**What will you get?**

* A custom-made Roblox Animation video tailored to your requirements
* HD quality video with smooth animation and transitions
* Creative and original editing with effects, filters, text, and more

If you'd like to see some of my animation videos, I'd ***love*** for you to check out my YT channel.

https://www.youtube.com/channel/UC-1xwOhp7oIiCH7JajADCWQ

Let's work together to create the ***Perfect Animated Video*** for you!

Feel free to ***contact me*** if you have further questions!",Perfect for simple Roblox Animations such as Music Videos and Roleplay Videos,25.0
I will create combat and movement roblox animations for your game,https://www.fiverr.com/fabfab280/create-roblox-combat-animations?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=20&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=5b6441f7-57eb-40f1-9aa8-85f5a0aa3615,"https://fiverr-res.cloudinary.com/videos/so_0.804749,t_main1,q_auto,f_auto/mjwptxxwicetsmhu73rn/create-roblox-combat-animations.png",MOVEMENT/COMBAT,"**Messaging in advance , *highly recommended.***

* Will help me set a *better price* depending on requirements.
* Will lead to *faster delivery* due to better scheduling.
* Will help me achieve your *desired vision* and style.

I will create animations renderred around your requests. These animations are made and refined with the 3D software, **blender.**

I will animate with custom rigs or general **r6/r15** rigs. alongside this, I could animate with different weaponry *such as:*

* Ultra greatswords, greatswords and swords
* Greataxes, axes and hatchets
* Greathammers, hammers and blunt weaponry
* Spears and other polearms
* Fist styes, martial art, boxing or *Dragonball-esque styles*

My animation tweening is primarily Bezier, which creates the signature, **extremely smooth** and polish blender look which Roblox cannot achieve.

**Refrences are reccomended**; being able to visualise animation style and intensity will greatly aid me in perfecting your vision.

*Combat animations could consist of -*

* Different skills
* M1's / m2's ( Wide range of stringing attacks )
* Combo strings
* Parries, Blocks and Perfect blocks
* General stances

*Movement animations could consist of-*

* Idles, stances
* Walk/Run cycles
* Dodges/rolls
* Climb","6 HIGH DETAIL Movement or combat animations.
INFINITE REVISIONS.",45.0
I will rig and make your 2d animation with moho,https://www.fiverr.com/huyenhuynhngo/make-your-2d-video?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=7c158f7a92e34d359d7f2574bdc74f8e&pckg_id=1&pos=21&context_type=rating&funnel=7c158f7a92e34d359d7f2574bdc74f8e&imp_id=25a18391-ce66-4a9b-a8f0-d6050c0684ea,"https://fiverr-res.cloudinary.com/videos/t_main1,q_auto,f_auto/iljfjjmqt77tue3vcq5g/make-your-2d-video.png",180 CHARACTER RIG,"Note: To avoid cancellation please send me message before making order.

I use Moho 13.0

If you have any questions or custom storyboard for an animated video, feel free to message me. I am ready to work with you and talk to you about your project.",I will Rig simple characters + 180 ROTATING,35.0
